sample_id,condition,fake_prob,ground_truth
Midjourney/384_midjourney_34.png,Original,0.964487,fake
Midjourney/385_midjourney_34.png,Original,0.882765,fake
Midjourney/386_midjourney_100.png,Original,0.929764,fake
Midjourney/388_midjourney_88.png,Original,0.895133,fake
Midjourney/389_midjourney_88.png,Original,0.957952,fake
Midjourney/38_midjourney_169.png,Original,0.979016,fake
Midjourney/391_midjourney_198.png,Original,0.443090,fake
Midjourney/393_midjourney_198.png,Original,0.388221,fake
Midjourney/393_midjourney_88.png,Original,0.921225,fake
Midjourney/394_midjourney_169.png,Original,0.923074,fake
Midjourney/394_midjourney_34.png,Original,0.951042,fake
Midjourney/396_midjourney_34.png,Original,0.877244,fake
Midjourney/396_midjourney_88.png,Original,0.149177,fake
Midjourney/397_midjourney_34.png,Original,0.415383,fake
Midjourney/398_midjourney_169.png,Original,0.033624,fake
Midjourney/398_midjourney_198.png,Original,0.060124,fake
Midjourney/398_midjourney_88.png,Original,0.077939,fake
Midjourney/39_midjourney_100.png,Original,0.228674,fake
Midjourney/3_midjourney_169.png,Original,0.042130,fake
Midjourney/3_midjourney_88.png,Original,0.473519,fake
Midjourney/400_midjourney_198.png,Original,0.123347,fake
Midjourney/401_midjourney_34.png,Original,0.501550,fake
Midjourney/401_midjourney_88.png,Original,0.181226,fake
Midjourney/403_midjourney_197.png,Original,0.167679,fake
Midjourney/405_midjourney_34.png,Original,0.236845,fake
Midjourney/406_midjourney_100.png,Original,0.125905,fake
Midjourney/406_midjourney_169.png,Original,0.268603,fake
Midjourney/406_midjourney_88.png,Original,0.098734,fake
Midjourney/407_midjourney_169.png,Original,0.322877,fake
Midjourney/408_midjourney_169.png,Original,0.087613,fake
Midjourney/408_midjourney_197.png,Original,0.429595,fake
Midjourney/408_midjourney_88.png,Original,0.723890,fake
Midjourney/409_midjourney_34.png,Original,0.261566,fake
Midjourney/40_midjourney_34.png,Original,0.873269,fake
Midjourney/411_midjourney_198.png,Original,0.101103,fake
Midjourney/413_midjourney_169.png,Original,0.080754,fake
Midjourney/415_midjourney_169.png,Original,0.097140,fake
Midjourney/416_midjourney_100.png,Original,0.209874,fake
Midjourney/417_midjourney_88.png,Original,0.278705,fake
Midjourney/418_midjourney_169.png,Original,0.046192,fake
Midjourney/419_midjourney_100.png,Original,0.050712,fake
Midjourney/419_midjourney_169.png,Original,0.225663,fake
Midjourney/419_midjourney_198.png,Original,0.046955,fake
Midjourney/41_midjourney_34.png,Original,0.838241,fake
Midjourney/41_midjourney_88.png,Original,0.960705,fake
Midjourney/420_midjourney_34.png,Original,0.896672,fake
Midjourney/421_midjourney_197.png,Original,0.215840,fake
Midjourney/422_midjourney_169.png,Original,0.078154,fake
Midjourney/422_midjourney_197.png,Original,0.091418,fake
Midjourney/426_midjourney_100.png,Original,0.242964,fake
Midjourney/427_midjourney_100.png,Original,0.054457,fake
Midjourney/42_midjourney_34.png,Original,0.966846,fake
Midjourney/42_midjourney_88.png,Original,0.967641,fake
Midjourney/430_midjourney_169.png,Original,0.353545,fake
Midjourney/430_midjourney_197.png,Original,0.809580,fake
Midjourney/431_midjourney_197.png,Original,0.134079,fake
Midjourney/432_midjourney_197.png,Original,0.213075,fake
Midjourney/432_midjourney_198.png,Original,0.144761,fake
Midjourney/433_midjourney_100.png,Original,0.064599,fake
Midjourney/433_midjourney_198.png,Original,0.048513,fake
Midjourney/434_midjourney_100.png,Original,0.039284,fake
Midjourney/434_midjourney_197.png,Original,0.156379,fake
Midjourney/434_midjourney_88.png,Original,0.129779,fake
Midjourney/436_midjourney_169.png,Original,0.492219,fake
Midjourney/437_midjourney_169.png,Original,0.815427,fake
Midjourney/439_midjourney_100.png,Original,0.907527,fake
Midjourney/440_midjourney_88.png,Original,0.108918,fake
Midjourney/441_midjourney_88.png,Original,0.068306,fake
Midjourney/442_midjourney_197.png,Original,0.603799,fake
Midjourney/442_midjourney_88.png,Original,0.701822,fake
Midjourney/443_midjourney_169.png,Original,0.955287,fake
Midjourney/443_midjourney_198.png,Original,0.899995,fake
Midjourney/443_midjourney_34.png,Original,0.892573,fake
Midjourney/444_midjourney_169.png,Original,0.042766,fake
Midjourney/446_midjourney_100.png,Original,0.139023,fake
Midjourney/446_midjourney_197.png,Original,0.069300,fake
Midjourney/447_midjourney_88.png,Original,0.717299,fake
Midjourney/448_midjourney_197.png,Original,0.917055,fake
Midjourney/448_midjourney_34.png,Original,0.111530,fake
Midjourney/449_midjourney_34.png,Original,0.693963,fake
Midjourney/449_midjourney_88.png,Original,0.085874,fake
Midjourney/44_midjourney_169.png,Original,0.930916,fake
Midjourney/44_midjourney_197.png,Original,0.942689,fake
Midjourney/44_midjourney_34.png,Original,0.980716,fake
Midjourney/451_midjourney_197.png,Original,0.683535,fake
Midjourney/452_midjourney_88.png,Original,0.097610,fake
Midjourney/453_midjourney_198.png,Original,0.123548,fake
Midjourney/456_midjourney_100.png,Original,0.152962,fake
Midjourney/457_midjourney_197.png,Original,0.339341,fake
Midjourney/458_midjourney_197.png,Original,0.050278,fake
Midjourney/459_midjourney_197.png,Original,0.045390,fake
Midjourney/462_midjourney_169.png,Original,0.263960,fake
Midjourney/462_midjourney_198.png,Original,0.132900,fake
Midjourney/463_midjourney_100.png,Original,0.065429,fake
Midjourney/465_midjourney_198.png,Original,0.843847,fake
Midjourney/465_midjourney_34.png,Original,0.726168,fake
Midjourney/466_midjourney_169.png,Original,0.238407,fake
Midjourney/466_midjourney_197.png,Original,0.234115,fake
Midjourney/466_midjourney_88.png,Original,0.127760,fake
Midjourney/46_midjourney_198.png,Original,0.955826,fake
Midjourney/470_midjourney_169.png,Original,0.211432,fake
Midjourney/470_midjourney_88.png,Original,0.102481,fake
Midjourney/471_midjourney_100.png,Original,0.883736,fake
Midjourney/472_midjourney_100.png,Original,0.158554,fake
Midjourney/473_midjourney_100.png,Original,0.728861,fake
Midjourney/473_midjourney_197.png,Original,0.074455,fake
Midjourney/474_midjourney_197.png,Original,0.079412,fake
Midjourney/474_midjourney_198.png,Original,0.889459,fake
Midjourney/475_midjourney_169.png,Original,0.268958,fake
Midjourney/475_midjourney_88.png,Original,0.476930,fake
Midjourney/478_midjourney_34.png,Original,0.156760,fake
Midjourney/47_midjourney_88.png,Original,0.929208,fake
Midjourney/480_midjourney_197.png,Original,0.067152,fake
Midjourney/481_midjourney_88.png,Original,0.295207,fake
Midjourney/482_midjourney_100.png,Original,0.216672,fake
Midjourney/482_midjourney_169.png,Original,0.037834,fake
Midjourney/483_midjourney_100.png,Original,0.633126,fake
Midjourney/484_midjourney_169.png,Original,0.201619,fake
Midjourney/487_midjourney_197.png,Original,0.073911,fake
Midjourney/487_midjourney_88.png,Original,0.204616,fake
Midjourney/490_midjourney_197.png,Original,0.111109,fake
Midjourney/491_midjourney_169.png,Original,0.130097,fake
Midjourney/492_midjourney_100.png,Original,0.060204,fake
Midjourney/492_midjourney_88.png,Original,0.086621,fake
Midjourney/494_midjourney_34.png,Original,0.517219,fake
Midjourney/495_midjourney_197.png,Original,0.098333,fake
Midjourney/498_midjourney_100.png,Original,0.062536,fake
Midjourney/498_midjourney_197.png,Original,0.130107,fake
Midjourney/498_midjourney_34.png,Original,0.835987,fake
Midjourney/499_midjourney_34.png,Original,0.225344,fake
Midjourney/500_midjourney_88.png,Original,0.473555,fake
Midjourney/502_midjourney_100.png,Original,0.089660,fake
Midjourney/502_midjourney_198.png,Original,0.112856,fake
Midjourney/503_midjourney_169.png,Original,0.103852,fake
Midjourney/503_midjourney_198.png,Original,0.061095,fake
Midjourney/504_midjourney_100.png,Original,0.821228,fake
Midjourney/504_midjourney_169.png,Original,0.126982,fake
Midjourney/505_midjourney_100.png,Original,0.115079,fake
Midjourney/505_midjourney_169.png,Original,0.811449,fake
Midjourney/506_midjourney_198.png,Original,0.080641,fake
Midjourney/507_midjourney_100.png,Original,0.076814,fake
Midjourney/508_midjourney_88.png,Original,0.250146,fake
Midjourney/509_midjourney_88.png,Original,0.062883,fake
Midjourney/50_midjourney_100.png,Original,0.771702,fake
Midjourney/50_midjourney_197.png,Original,0.170305,fake
Midjourney/510_midjourney_88.png,Original,0.525471,fake
Midjourney/511_midjourney_169.png,Original,0.618255,fake
Midjourney/511_midjourney_88.png,Original,0.433135,fake
Midjourney/512_midjourney_34.png,Original,0.103879,fake
Midjourney/514_midjourney_198.png,Original,0.633849,fake
Midjourney/515_midjourney_198.png,Original,0.415186,fake
Midjourney/515_midjourney_88.png,Original,0.811573,fake
Midjourney/516_midjourney_169.png,Original,0.080071,fake
Midjourney/516_midjourney_198.png,Original,0.388172,fake
Midjourney/517_midjourney_88.png,Original,0.911408,fake
Midjourney/520_midjourney_197.png,Original,0.119264,fake
Midjourney/521_midjourney_34.png,Original,0.090705,fake
Midjourney/522_midjourney_100.png,Original,0.817678,fake
Midjourney/524_midjourney_34.png,Original,0.074704,fake
Midjourney/525_midjourney_100.png,Original,0.063396,fake
Midjourney/527_midjourney_197.png,Original,0.061687,fake
Midjourney/527_midjourney_198.png,Original,0.141361,fake
Midjourney/527_midjourney_88.png,Original,0.556902,fake
Midjourney/528_midjourney_169.png,Original,0.668884,fake
Midjourney/528_midjourney_34.png,Original,0.476629,fake
Midjourney/529_midjourney_197.png,Original,0.667355,fake
Midjourney/529_midjourney_34.png,Original,0.861510,fake
Midjourney/529_midjourney_88.png,Original,0.343417,fake
Midjourney/52_midjourney_100.png,Original,0.945953,fake
Midjourney/530_midjourney_88.png,Original,0.610280,fake
Midjourney/531_midjourney_34.png,Original,0.075697,fake
Midjourney/532_midjourney_88.png,Original,0.083552,fake
Midjourney/533_midjourney_169.png,Original,0.592841,fake
Midjourney/536_midjourney_169.png,Original,0.056452,fake
Midjourney/537_midjourney_169.png,Original,0.932936,fake
Midjourney/537_midjourney_197.png,Original,0.970136,fake
Midjourney/538_midjourney_88.png,Original,0.246961,fake
Midjourney/539_midjourney_169.png,Original,0.069533,fake
Midjourney/53_midjourney_100.png,Original,0.949457,fake
Midjourney/53_midjourney_198.png,Original,0.933437,fake
Midjourney/541_midjourney_197.png,Original,0.054582,fake
Midjourney/542_midjourney_100.png,Original,0.748082,fake
Midjourney/542_midjourney_169.png,Original,0.633992,fake
Midjourney/544_midjourney_88.png,Original,0.683910,fake
Midjourney/546_midjourney_197.png,Original,0.644636,fake
Midjourney/547_midjourney_88.png,Original,0.331310,fake
Midjourney/548_midjourney_100.png,Original,0.074964,fake
Midjourney/549_midjourney_197.png,Original,0.125012,fake
Midjourney/54_midjourney_169.png,Original,0.935706,fake
Midjourney/551_midjourney_88.png,Original,0.125506,fake
Midjourney/552_midjourney_197.png,Original,0.209028,fake
Midjourney/554_midjourney_197.png,Original,0.333452,fake
Midjourney/554_midjourney_198.png,Original,0.693196,fake
Midjourney/555_midjourney_169.png,Original,0.135821,fake
Midjourney/555_midjourney_198.png,Original,0.230736,fake
Midjourney/556_midjourney_169.png,Original,0.241832,fake
Midjourney/556_midjourney_198.png,Original,0.684449,fake
Midjourney/558_midjourney_169.png,Original,0.186532,fake
Midjourney/558_midjourney_198.png,Original,0.882887,fake
Midjourney/559_midjourney_34.png,Original,0.110439,fake
Midjourney/55_midjourney_198.png,Original,0.936947,fake
Midjourney/564_midjourney_100.png,Original,0.047413,fake
Midjourney/564_midjourney_197.png,Original,0.042963,fake
Midjourney/565_midjourney_198.png,Original,0.902706,fake
Midjourney/565_midjourney_34.png,Original,0.332245,fake
Midjourney/565_midjourney_88.png,Original,0.363634,fake
Midjourney/566_midjourney_169.png,Original,0.186009,fake
Midjourney/568_midjourney_169.png,Original,0.081595,fake
Midjourney/568_midjourney_88.png,Original,0.822434,fake
Midjourney/570_midjourney_100.png,Original,0.234062,fake
Midjourney/571_midjourney_100.png,Original,0.086982,fake
Midjourney/572_midjourney_100.png,Original,0.196680,fake
Midjourney/572_midjourney_197.png,Original,0.517933,fake
Midjourney/572_midjourney_88.png,Original,0.542167,fake
Midjourney/573_midjourney_88.png,Original,0.895716,fake
Midjourney/574_midjourney_100.png,Original,0.853835,fake
Midjourney/575_midjourney_34.png,Original,0.324576,fake
Midjourney/575_midjourney_88.png,Original,0.379861,fake
Midjourney/576_midjourney_169.png,Original,0.042983,fake
Midjourney/577_midjourney_34.png,Original,0.155349,fake
Midjourney/578_midjourney_100.png,Original,0.141778,fake
Midjourney/579_midjourney_197.png,Original,0.113191,fake
Midjourney/580_midjourney_34.png,Original,0.078708,fake
Midjourney/581_midjourney_169.png,Original,0.638901,fake
Midjourney/582_midjourney_198.png,Original,0.317060,fake
Midjourney/583_midjourney_169.png,Original,0.064813,fake
Midjourney/583_midjourney_197.png,Original,0.136688,fake
Midjourney/583_midjourney_88.png,Original,0.228806,fake
Midjourney/584_midjourney_88.png,Original,0.132953,fake
Midjourney/585_midjourney_100.png,Original,0.046886,fake
Midjourney/586_midjourney_100.png,Original,0.618214,fake
Midjourney/588_midjourney_34.png,Original,0.054759,fake
Midjourney/589_midjourney_197.png,Original,0.296196,fake
Midjourney/589_midjourney_34.png,Original,0.053519,fake
Midjourney/590_midjourney_198.png,Original,0.284237,fake
Midjourney/591_midjourney_34.png,Original,0.656915,fake
Midjourney/592_midjourney_100.png,Original,0.693011,fake
Midjourney/593_midjourney_197.png,Original,0.889378,fake
Midjourney/594_midjourney_169.png,Original,0.181093,fake
Midjourney/594_midjourney_88.png,Original,0.796456,fake
Midjourney/595_midjourney_169.png,Original,0.843446,fake
Midjourney/597_midjourney_100.png,Original,0.164628,fake
Midjourney/597_midjourney_34.png,Original,0.099810,fake
Midjourney/598_midjourney_169.png,Original,0.098283,fake
Midjourney/599_midjourney_100.png,Original,0.875372,fake
Midjourney/59_midjourney_169.png,Original,0.988117,fake
Midjourney/5_midjourney_100.png,Original,0.030908,fake
Midjourney/5_midjourney_88.png,Original,0.063753,fake
Midjourney/600_midjourney_88.png,Original,0.911730,fake
Midjourney/601_midjourney_198.png,Original,0.126337,fake
Midjourney/602_midjourney_169.png,Original,0.091870,fake
Midjourney/603_midjourney_197.png,Original,0.604979,fake
Midjourney/604_midjourney_100.png,Original,0.287725,fake
Midjourney/604_midjourney_197.png,Original,0.320479,fake
Midjourney/605_midjourney_169.png,Original,0.112485,fake
Midjourney/606_midjourney_198.png,Original,0.080277,fake
Midjourney/606_midjourney_34.png,Original,0.215730,fake
Midjourney/607_midjourney_198.png,Original,0.068176,fake
Midjourney/608_midjourney_169.png,Original,0.563139,fake
Midjourney/60_midjourney_100.png,Original,0.580016,fake
Midjourney/610_midjourney_169.png,Original,0.047139,fake
Midjourney/610_midjourney_34.png,Original,0.036314,fake
Midjourney/611_midjourney_197.png,Original,0.676070,fake
Midjourney/611_midjourney_198.png,Original,0.580454,fake
Midjourney/612_midjourney_169.png,Original,0.059747,fake
Midjourney/612_midjourney_88.png,Original,0.183450,fake
Midjourney/613_midjourney_197.png,Original,0.075002,fake
Midjourney/613_midjourney_198.png,Original,0.159439,fake
Midjourney/615_midjourney_198.png,Original,0.054533,fake
Midjourney/616_midjourney_197.png,Original,0.204072,fake
Midjourney/617_midjourney_100.png,Original,0.043721,fake
Midjourney/617_midjourney_169.png,Original,0.055372,fake
Midjourney/618_midjourney_88.png,Original,0.090113,fake
Midjourney/620_midjourney_197.png,Original,0.319121,fake
Midjourney/620_midjourney_34.png,Original,0.056750,fake
Midjourney/621_midjourney_100.png,Original,0.820173,fake
Midjourney/621_midjourney_169.png,Original,0.299054,fake
Midjourney/621_midjourney_198.png,Original,0.864173,fake
Midjourney/621_midjourney_34.png,Original,0.681637,fake
Midjourney/621_midjourney_88.png,Original,0.919966,fake
Midjourney/622_midjourney_169.png,Original,0.755384,fake
Midjourney/622_midjourney_198.png,Original,0.630639,fake
Midjourney/622_midjourney_88.png,Original,0.537878,fake
Midjourney/623_midjourney_198.png,Original,0.132688,fake
Midjourney/625_midjourney_198.png,Original,0.102864,fake
Midjourney/627_midjourney_198.png,Original,0.969223,fake
Midjourney/629_midjourney_197.png,Original,0.058836,fake
Midjourney/629_midjourney_88.png,Original,0.071534,fake
Midjourney/62_midjourney_197.png,Original,0.115193,fake
Midjourney/62_midjourney_34.png,Original,0.859529,fake
Midjourney/630_midjourney_198.png,Original,0.695220,fake
Midjourney/632_midjourney_197.png,Original,0.113712,fake
Midjourney/633_midjourney_169.png,Original,0.263072,fake
Midjourney/634_midjourney_169.png,Original,0.803944,fake
Midjourney/634_midjourney_88.png,Original,0.644839,fake
Midjourney/635_midjourney_197.png,Original,0.202086,fake
Midjourney/636_midjourney_34.png,Original,0.833970,fake
Midjourney/638_midjourney_100.png,Original,0.105958,fake
Midjourney/638_midjourney_197.png,Original,0.056128,fake
Midjourney/63_midjourney_88.png,Original,0.904484,fake
Midjourney/640_midjourney_198.png,Original,0.195029,fake
Midjourney/641_midjourney_34.png,Original,0.187797,fake
Midjourney/642_midjourney_34.png,Original,0.066743,fake
Midjourney/643_midjourney_100.png,Original,0.522706,fake
Midjourney/643_midjourney_34.png,Original,0.394463,fake
Midjourney/645_midjourney_197.png,Original,0.219217,fake
Midjourney/64_midjourney_100.png,Original,0.677765,fake
Midjourney/64_midjourney_169.png,Original,0.978542,fake
Midjourney/64_midjourney_34.png,Original,0.955900,fake
Midjourney/652_midjourney_34.png,Original,0.195987,fake
Midjourney/655_midjourney_34.png,Original,0.041810,fake
Midjourney/658_midjourney_197.png,Original,0.895385,fake
Midjourney/658_midjourney_34.png,Original,0.668790,fake
Midjourney/659_midjourney_34.png,Original,0.051124,fake
Midjourney/660_midjourney_169.png,Original,0.206227,fake
Midjourney/660_midjourney_198.png,Original,0.350434,fake
Midjourney/661_midjourney_100.png,Original,0.743487,fake
Midjourney/661_midjourney_88.png,Original,0.193164,fake
Midjourney/662_midjourney_34.png,Original,0.158571,fake
Midjourney/663_midjourney_198.png,Original,0.931537,fake
Midjourney/665_midjourney_197.png,Original,0.085112,fake
Midjourney/667_midjourney_197.png,Original,0.079565,fake
Midjourney/668_midjourney_34.png,Original,0.125159,fake
Midjourney/669_midjourney_88.png,Original,0.250075,fake
Midjourney/672_midjourney_34.png,Original,0.450022,fake
Midjourney/673_midjourney_197.png,Original,0.713333,fake
Midjourney/673_midjourney_198.png,Original,0.563418,fake
Midjourney/674_midjourney_198.png,Original,0.095002,fake
Midjourney/676_midjourney_88.png,Original,0.910444,fake
Midjourney/679_midjourney_169.png,Original,0.088419,fake
Midjourney/679_midjourney_198.png,Original,0.300973,fake
Midjourney/680_midjourney_197.png,Original,0.942738,fake
Midjourney/682_midjourney_169.png,Original,0.144780,fake
Midjourney/682_midjourney_197.png,Original,0.436093,fake
Midjourney/683_midjourney_197.png,Original,0.184184,fake
Midjourney/684_midjourney_169.png,Original,0.080734,fake
Midjourney/684_midjourney_198.png,Original,0.111128,fake
Midjourney/684_midjourney_88.png,Original,0.146875,fake
Midjourney/685_midjourney_169.png,Original,0.253111,fake
Midjourney/685_midjourney_88.png,Original,0.049611,fake
Midjourney/686_midjourney_198.png,Original,0.212576,fake
Midjourney/686_midjourney_88.png,Original,0.181496,fake
Midjourney/687_midjourney_88.png,Original,0.094118,fake
Midjourney/688_midjourney_169.png,Original,0.045616,fake
Midjourney/68_midjourney_88.png,Original,0.849812,fake
Midjourney/696_midjourney_197.png,Original,0.287291,fake
Midjourney/697_midjourney_197.png,Original,0.021650,fake
Midjourney/697_midjourney_198.png,Original,0.077489,fake
Midjourney/698_midjourney_169.png,Original,0.877107,fake
Midjourney/698_midjourney_88.png,Original,0.127864,fake
Midjourney/699_midjourney_198.png,Original,0.120015,fake
Midjourney/6_midjourney_100.png,Original,0.910636,fake
Midjourney/6_midjourney_198.png,Original,0.929214,fake
Midjourney/700_midjourney_198.png,Original,0.051203,fake
Midjourney/702_midjourney_100.png,Original,0.131210,fake
Midjourney/702_midjourney_197.png,Original,0.080311,fake
Midjourney/703_midjourney_100.png,Original,0.116163,fake
Midjourney/705_midjourney_100.png,Original,0.203115,fake
Midjourney/706_midjourney_169.png,Original,0.072204,fake
Midjourney/706_midjourney_197.png,Original,0.052192,fake
Midjourney/707_midjourney_197.png,Original,0.128761,fake
Midjourney/707_midjourney_34.png,Original,0.088521,fake
Midjourney/707_midjourney_88.png,Original,0.534771,fake
Midjourney/708_midjourney_169.png,Original,0.120833,fake
Midjourney/708_midjourney_88.png,Original,0.036409,fake
Midjourney/709_midjourney_34.png,Original,0.175114,fake
Midjourney/711_midjourney_197.png,Original,0.081416,fake
Midjourney/712_midjourney_197.png,Original,0.110284,fake
Midjourney/714_midjourney_34.png,Original,0.192300,fake
Midjourney/715_midjourney_169.png,Original,0.626299,fake
Midjourney/715_midjourney_198.png,Original,0.764190,fake
Midjourney/716_midjourney_100.png,Original,0.684173,fake
Midjourney/716_midjourney_198.png,Original,0.466277,fake
Midjourney/716_midjourney_34.png,Original,0.640899,fake
Midjourney/717_midjourney_197.png,Original,0.606665,fake
Midjourney/718_midjourney_100.png,Original,0.156278,fake
Midjourney/719_midjourney_169.png,Original,0.097500,fake
Midjourney/719_midjourney_34.png,Original,0.137675,fake
Midjourney/720_midjourney_169.png,Original,0.102891,fake
Midjourney/721_midjourney_197.png,Original,0.073552,fake
Midjourney/723_midjourney_198.png,Original,0.032237,fake
Midjourney/723_midjourney_34.png,Original,0.077654,fake
Midjourney/727_midjourney_100.png,Original,0.913962,fake
Midjourney/727_midjourney_197.png,Original,0.094243,fake
Midjourney/728_midjourney_169.png,Original,0.078729,fake
Midjourney/728_midjourney_34.png,Original,0.153591,fake
Midjourney/729_midjourney_169.png,Original,0.068012,fake
Midjourney/72_midjourney_169.png,Original,0.910230,fake
Midjourney/731_midjourney_198.png,Original,0.034725,fake
Midjourney/732_midjourney_34.png,Original,0.435026,fake
Midjourney/733_midjourney_34.png,Original,0.772819,fake
Midjourney/735_midjourney_88.png,Original,0.947919,fake
Midjourney/737_midjourney_88.png,Original,0.205806,fake
Midjourney/739_midjourney_34.png,Original,0.790136,fake
Midjourney/73_midjourney_198.png,Original,0.900306,fake
Midjourney/740_midjourney_34.png,Original,0.684700,fake
Midjourney/741_midjourney_198.png,Original,0.242031,fake
Midjourney/742_midjourney_88.png,Original,0.021523,fake
Midjourney/744_midjourney_198.png,Original,0.223471,fake
Midjourney/745_midjourney_197.png,Original,0.026169,fake
Midjourney/746_midjourney_197.png,Original,0.235105,fake
Midjourney/746_midjourney_198.png,Original,0.124963,fake
Midjourney/747_midjourney_197.png,Original,0.097567,fake
Midjourney/748_midjourney_100.png,Original,0.061526,fake
Midjourney/748_midjourney_34.png,Original,0.262963,fake
Midjourney/750_midjourney_169.png,Original,0.091907,fake
Midjourney/750_midjourney_88.png,Original,0.842778,fake
Midjourney/751_midjourney_198.png,Original,0.143929,fake
Midjourney/752_midjourney_34.png,Original,0.101717,fake
Midjourney/754_midjourney_169.png,Original,0.053855,fake
Midjourney/756_midjourney_198.png,Original,0.103383,fake
Midjourney/757_midjourney_100.png,Original,0.345063,fake
Midjourney/757_midjourney_198.png,Original,0.335146,fake
Midjourney/758_midjourney_197.png,Original,0.123791,fake
Midjourney/758_midjourney_34.png,Original,0.138744,fake
Midjourney/760_midjourney_169.png,Original,0.353562,fake
Midjourney/760_midjourney_88.png,Original,0.069803,fake
Midjourney/762_midjourney_34.png,Original,0.312668,fake
Midjourney/763_midjourney_34.png,Original,0.157636,fake
Midjourney/764_midjourney_197.png,Original,0.104901,fake
Midjourney/764_midjourney_198.png,Original,0.075197,fake
Midjourney/765_midjourney_34.png,Original,0.082974,fake
Midjourney/767_midjourney_34.png,Original,0.040477,fake
Midjourney/768_midjourney_197.png,Original,0.817922,fake
Midjourney/771_midjourney_197.png,Original,0.436269,fake
Midjourney/772_midjourney_100.png,Original,0.044440,fake
Midjourney/772_midjourney_169.png,Original,0.129838,fake
Midjourney/773_midjourney_34.png,Original,0.137304,fake
Midjourney/775_midjourney_100.png,Original,0.120132,fake
Midjourney/775_midjourney_198.png,Original,0.176438,fake
Midjourney/777_midjourney_100.png,Original,0.675076,fake
Midjourney/777_midjourney_88.png,Original,0.880602,fake
Midjourney/778_midjourney_197.png,Original,0.870769,fake
Midjourney/77_midjourney_197.png,Original,0.931593,fake
Midjourney/781_midjourney_169.png,Original,0.089236,fake
Midjourney/781_midjourney_34.png,Original,0.029685,fake
Midjourney/782_midjourney_169.png,Original,0.041751,fake
Midjourney/782_midjourney_198.png,Original,0.050930,fake
Midjourney/784_midjourney_34.png,Original,0.374378,fake
Midjourney/785_midjourney_198.png,Original,0.298537,fake
Midjourney/786_midjourney_34.png,Original,0.087273,fake
Midjourney/787_midjourney_100.png,Original,0.064669,fake
Midjourney/787_midjourney_169.png,Original,0.063181,fake
Midjourney/788_midjourney_34.png,Original,0.134001,fake
Midjourney/78_midjourney_34.png,Original,0.979958,fake
Midjourney/793_midjourney_169.png,Original,0.042276,fake
Midjourney/795_midjourney_88.png,Original,0.230588,fake
Midjourney/796_midjourney_100.png,Original,0.481324,fake
Midjourney/797_midjourney_169.png,Original,0.649682,fake
Midjourney/799_midjourney_169.png,Original,0.041837,fake
Midjourney/800_midjourney_100.png,Original,0.117668,fake
Midjourney/801_midjourney_197.png,Original,0.271783,fake
Midjourney/803_midjourney_198.png,Original,0.200331,fake
Midjourney/804_midjourney_197.png,Original,0.784442,fake
Midjourney/804_midjourney_198.png,Original,0.169451,fake
Midjourney/804_midjourney_34.png,Original,0.312676,fake
Midjourney/805_midjourney_198.png,Original,0.153050,fake
Midjourney/806_midjourney_34.png,Original,0.659447,fake
Midjourney/808_midjourney_169.png,Original,0.189230,fake
Midjourney/808_midjourney_197.png,Original,0.114931,fake
Midjourney/809_midjourney_88.png,Original,0.034125,fake
Midjourney/80_midjourney_34.png,Original,0.943077,fake
Midjourney/810_midjourney_100.png,Original,0.870452,fake
Midjourney/813_midjourney_169.png,Original,0.044313,fake
Midjourney/813_midjourney_198.png,Original,0.726377,fake
Midjourney/814_midjourney_100.png,Original,0.225518,fake
Midjourney/815_midjourney_34.png,Original,0.405657,fake
Midjourney/816_midjourney_100.png,Original,0.941559,fake
Midjourney/817_midjourney_88.png,Original,0.398420,fake
Midjourney/818_midjourney_100.png,Original,0.129555,fake
Midjourney/818_midjourney_169.png,Original,0.937009,fake
Midjourney/818_midjourney_198.png,Original,0.814146,fake
Midjourney/81_midjourney_34.png,Original,0.375560,fake
Midjourney/822_midjourney_100.png,Original,0.147564,fake
Midjourney/824_midjourney_88.png,Original,0.317746,fake
Midjourney/825_midjourney_197.png,Original,0.723834,fake
Midjourney/825_midjourney_198.png,Original,0.704382,fake
Midjourney/829_midjourney_198.png,Original,0.231039,fake
Midjourney/829_midjourney_34.png,Original,0.048406,fake
Midjourney/832_midjourney_198.png,Original,0.159919,fake
Midjourney/834_midjourney_198.png,Original,0.637640,fake
Midjourney/835_midjourney_169.png,Original,0.055447,fake
Midjourney/835_midjourney_197.png,Original,0.099396,fake
Midjourney/835_midjourney_198.png,Original,0.529653,fake
Midjourney/837_midjourney_169.png,Original,0.090943,fake
Midjourney/837_midjourney_88.png,Original,0.713470,fake
Midjourney/838_midjourney_198.png,Original,0.153386,fake
Midjourney/839_midjourney_198.png,Original,0.186761,fake
Midjourney/839_midjourney_88.png,Original,0.319185,fake
Midjourney/843_midjourney_100.png,Original,0.088009,fake
Midjourney/843_midjourney_198.png,Original,0.165034,fake
Midjourney/845_midjourney_88.png,Original,0.062431,fake
Midjourney/846_midjourney_198.png,Original,0.178349,fake
Midjourney/84_midjourney_198.png,Original,0.956027,fake
Midjourney/84_midjourney_88.png,Original,0.768125,fake
Midjourney/850_midjourney_34.png,Original,0.729092,fake
Midjourney/851_midjourney_197.png,Original,0.062062,fake
Midjourney/851_midjourney_198.png,Original,0.352995,fake
Midjourney/852_midjourney_169.png,Original,0.138124,fake
